;ID;PET;Date_2
633;1;18,29999924;10.05.1983
634;1;19,89999962;11.05.1983
635;1;26,5;12.05.1983
636;1;23,5;13.05.1983
637;1;26,79999924;14.05.1983
638;1;20,60000038;15.05.1983
639;1;24,20000076;16.05.1983
640;1;22;17.05.1983
641;1;25,70000076;18.05.1983
642;1;29,5;19.05.1983
643;1;21,60000038;20.05.1983
644;1;23,29999924;21.05.1983
645;1;27,70000076;22.05.1983
646;1;29;23.05.1983
647;1;31,20000076;24.05.1983
648;1;26,60000038;25.05.1983
649;1;24,79999924;26.05.1983
650;1;22;27.05.1983
651;1;24,10000038;28.05.1983
652;1;23;29.05.1983
653;1;24,70000076;30.05.1983
654;1;22,60000038;31.05.1983
655;1;19,89999962;01.06.1983
656;1;20,10000038;02.06.1983
657;1;28,79999924;03.06.1983
658;1;19,70000076;04.06.1983
659;1;19;05.06.1983
660;1;10,89999962;06.06.1983
661;1;9,100000381;07.06.1983
662;1;14,30000019;08.06.1983
663;1;14,39999962;09.06.1983
664;1;12,5;10.06.1983
665;1;17;11.06.1983
666;1;15,60000038;12.06.1983
667;1;15,60000038;12.06.1983
668;1;20,39999962;13.06.1983
669;1;21,5;14.06.1983
670;1;20,10000038;15.06.1983
671;1;18,20000076;16.06.1983
672;1;18,20000076;16.06.1983
673;1;28;17.06.1983
674;1;29,10000038;18.06.1983
675;1;26,89999962;19.06.1983
676;1;21;20.06.1983
677;1;17,39999962;21.06.1983
678;1;8,199999809;22.06.1983
679;1;7,699999809;23.06.1983
680;1;8,899999619;24.06.1983
681;1;17,20000076;25.06.1983
682;1;15,89999962;26.06.1983
683;1;27,20000076;27.06.1983
684;1;22,89999962;28.06.1983
685;1;22,89999962;28.06.1983
686;1;28,39999962;29.06.1983
687;1;32,20000076;30.06.1983
688;1;26,89999962;01.07.1983
689;1;26,10000038;02.07.1983
690;1;31,60000038;03.07.1983
691;1;24;04.07.1983
692;1;21,20000076;05.07.1983
693;1;10,30000019;06.07.1983
694;1;21,79999924;07.07.1983
695;1;21,5;08.07.1983
